Question ID (machine readable),Response ID (machine readable),Response value,Answer requirement,Human-friendly question label
PSL_DATA_USAGE_RESPONSES:PSL_OTHER:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Info keuangan lainnya)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_OTHER:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Info keuangan lainnya)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,true,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Perkiraan lokasi)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dikumpulkan"
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,true,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Perkiraan lokasi)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dibagikan"
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:PSL_DATA_USAGE_EPHEMERAL,,true,MAYBE_REQUIRED,Penggunaan dan penanganan data (Perkiraan lokasi)/Apakah data ini diproses secara sementara?
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Perkiraan lokasi)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengguna dapat memilih data ini untuk dikumpulkan atau tidak"
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,true,SINGLE_CHOICE,"Penggunaan dan penanganan data (Perkiraan lokasi)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengumpulan data diperlukan (pengguna tidak dapat menonaktifkan pengumpulan data ini)"
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_APPROX_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Perkiraan lokasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,true,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Lokasi presisi)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dikumpulkan"
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,true,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Lokasi presisi)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dibagikan"
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:PSL_DATA_USAGE_EPHEMERAL,,true,MAYBE_REQUIRED,Penggunaan dan penanganan data (Lokasi presisi)/Apakah data ini diproses secara sementara?
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Lokasi presisi)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengguna dapat memilih data ini untuk dikumpulkan atau tidak"
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,true,SINGLE_CHOICE,"Penggunaan dan penanganan data (Lokasi presisi)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengumpulan data diperlukan (pengguna tidak dapat menonaktifkan pengumpulan data ini)"
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_PRECISE_LOCATION:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Lokasi presisi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Histori penjelajahan web)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dikumpulkan"
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Histori penjelajahan web)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dibagikan"
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Penggunaan dan penanganan data (Histori penjelajahan web)/Apakah data ini diproses secara sementara?
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Histori penjelajahan web)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengguna dapat memilih data ini untuk dikumpulkan atau tidak"
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Histori penjelajahan web)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengumpulan data diperlukan (pengguna tidak dapat menonaktifkan pengumpulan data ini)"
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_WEB_BROWSING_HISTORY:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penjelajahan web)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Email)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dikumpulkan"
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Email)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dibagikan"
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Penggunaan dan penanganan data (Email)/Apakah data ini diproses secara sementara?
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Email)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengguna dapat memilih data ini untuk dikumpulkan atau tidak"
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Email)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengumpulan data diperlukan (pengguna tidak dapat menonaktifkan pengumpulan data ini)"
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_EMAILS:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Email)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_SMS_CALL_LOG:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (SMS atau MMS)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dikumpulkan"
PSL_DATA_USAGE_RESPONSES:PSL_SMS_CALL_LOG:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (SMS atau MMS)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dibagikan"
PSL_DATA_USAGE_RESPONSES:PSL_SMS_CALL_LOG:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Penggunaan dan penanganan data (SMS atau MMS)/Apakah data ini diproses secara sementara?
PSL_DATA_USAGE_RESPONSES:PSL_SMS_CALL_LOG:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Penggunaan dan penanganan data (SMS atau MMS)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengguna dapat memilih data ini untuk dikumpulkan atau tidak"
PSL_DATA_USAGE_RESPONSES:PSL_SMS_CALL_LOG:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Penggunaan dan penanganan data (SMS atau MMS)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengumpulan data diperlukan (pengguna tidak dapat menonaktifkan pengumpulan data ini)"
PSL_DATA_USAGE_RESPONSES:PSL_SMS_CALL_LOG:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (SMS atau MMS)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_SMS_CALL_LOG:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (SMS atau MMS)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_SMS_CALL_LOG:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (SMS atau MMS)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Komunikasi developer
